I,0,I:java/sql/ResultSet.CONCUR_READ_ONLY,1007,,,,
I,0,I:java/sql/ResultSet.CONCUR_UPDATABLE,1008,,,,
I,0,I:java/sql/ResultSet.FETCH_FORWARD,1000,,,,
I,0,I:java/sql/ResultSet.FETCH_REVERSE,1001,,,,
I,0,I:java/sql/ResultSet.FETCH_UNKNOWN,1002,,,,
I,0,I:java/sql/ResultSet.HOLD_CURSORS_OVER_COMMIT,1,,,,
I,0,I:java/sql/ResultSet.TYPE_FORWARD_ONLY,1003,,,,
I,0,I:java/sql/ResultSet.TYPE_SCROLL_INSENSITIVE,1004,,,,
I,0,I:java/sql/ResultSet.TYPE_SCROLL_SENSITIVE,1005,,,,
I,0,I:java/sql/ResultSetMetaData.columnNoNulls,0,,,,
I,0,I:java/sql/ResultSetMetaData.columnNullable,1,,,,
I,0,I:java/sql/ResultSetMetaData.columnNullableUnknown,2,,,,
I,0,I:java/sql/Statement.CLOSE_ALL_RESULTS,3,,,,
I,0,I:java/sql/Statement.CLOSE_CURRENT_RESULT,1,,,,
I,0,I:java/sql/Statement.EXECUTE_FAILED,-3,,,,
I,0,I:java/sql/Statement.KEEP_CURRENT_RESULT,2,,,,
I,0,I:java/sql/Statement.NO_GENERATED_KEYS,2,,,,
I,0,I:java/sql/Statement.RETURN_GENERATED_KEYS,1,,,,
I,0,I:java/sql/Statement.SUCCESS_NO_INFO,-2,,,,
E,24,I:java/util/Spliterator.CONCURRENT,4096,Java.Util.SpliteratorCharacteristics,Concurrent,remove,
E,24,I:java/util/Spliterator.DISTINCT,1,Java.Util.SpliteratorCharacteristics,Distinct,remove,
E,24,I:java/util/Spliterator.IMMUTABLE,1024,Java.Util.SpliteratorCharacteristics,Immutable,remove,
E,24,I:java/util/Spliterator.NONNULL,256,Java.Util.SpliteratorCharacteristics,Nonnull,remove,
E,24,I:java/util/Spliterator.ORDERED,16,Java.Util.SpliteratorCharacteristics,Ordered,remove,
E,24,I:java/util/Spliterator.SIZED,64,Java.Util.SpliteratorCharacteristics,Sized,remove,
E,24,I:java/util/Spliterator.SORTED,4,Java.Util.SpliteratorCharacteristics,Sorted,remove,
E,24,I:java/util/Spliterator.SUBSIZED,16384,Java.Util.SpliteratorCharacteristics,Subsized,remove,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_ALPHA_FORMAT,12424,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_ALPHA_MASK_SIZE,12350,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_ALPHA_SIZE,12321,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_ACCESS,12290,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_ALLOC,12291,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_ATTRIBUTE,12292,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_CONFIG,12293,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_CONTEXT,12294,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_CURRENT_SURFACE,12295,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_DISPLAY,12296,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_MATCH,12297,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_NATIVE_PIXMAP,12298,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_NATIVE_WINDOW,12299,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_PARAMETER,12300,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BAD_SURFACE,12301,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BLUE_SIZE,12322,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_BUFFER_SIZE,12320,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_COLOR_BUFFER_TYPE,12351,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_COLORSPACE,12423,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_CONFIG_CAVEAT,12327,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_CONFIG_ID,12328,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_CORE_NATIVE_ENGINE,12379,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_DEPTH_SIZE,12325,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_DONT_CARE,-1,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_DRAW,12377,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_EXTENSIONS,12373,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_GREEN_SIZE,12323,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_HEIGHT,12374,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_HORIZONTAL_RESOLUTION,12432,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_LARGEST_PBUFFER,12376,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_LEVEL,12329,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_LUMINANCE_BUFFER,12431,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_LUMINANCE_SIZE,12349,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_MAX_PBUFFER_HEIGHT,12330,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_MAX_PBUFFER_PIXELS,12331,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_MAX_PBUFFER_WIDTH,12332,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_NATIVE_RENDERABLE,12333,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_NATIVE_VISUAL_ID,12334,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_NATIVE_VISUAL_TYPE,12335,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_NON_CONFORMANT_CONFIG,12369,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_NONE,12344,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_NOT_INITIALIZED,12289,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_PBUFFER_BIT,1,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_PIXEL_ASPECT_RATIO,12434,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_PIXMAP_BIT,2,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_READ,12378,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_RED_SIZE,12324,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_RENDER_BUFFER,12422,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_RENDERABLE_TYPE,12352,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_RGB_BUFFER,12430,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_SAMPLE_BUFFERS,12338,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_SAMPLES,12337,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_SINGLE_BUFFER,12421,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_SLOW_CONFIG,12368,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_STENCIL_SIZE,12326,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_SUCCESS,12288,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_SURFACE_TYPE,12339,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_TRANSPARENT_BLUE_VALUE,12341,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_TRANSPARENT_GREEN_VALUE,12342,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_TRANSPARENT_RED_VALUE,12343,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_TRANSPARENT_RGB,12370,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_TRANSPARENT_TYPE,12340,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_VENDOR,12371,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_VERSION,12372,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_VERTICAL_RESOLUTION,12433,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_WIDTH,12375,,,,
I,0,I:javax/microedition/khronos/egl/EGL10.EGL_WINDOW_BIT,4,,,,
I,0,I:javax/microedition/khronos/egl/EGL11.EGL_CONTEXT_LOST,12302,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ADD,260,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ALIASED_LINE_WIDTH_RANGE,33902,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ALIASED_POINT_SIZE_RANGE,33901,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ALPHA,6406,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ALPHA_BITS,3413,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ALPHA_TEST,3008,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ALWAYS,519,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_AMBIENT,4608,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_AMBIENT_AND_DIFFUSE,5634,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_AND,5377,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_AND_INVERTED,5380,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_AND_REVERSE,5378,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_BACK,1029,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_BLEND,3042,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_BLUE_BITS,3412,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_BYTE,5120,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_CCW,2305,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_CLAMP_TO_EDGE,33071,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_CLEAR,5376,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_COLOR_ARRAY,32886,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_COLOR_BUFFER_BIT,16384,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_COLOR_LOGIC_OP,3058,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_COLOR_MATERIAL,2903,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_COMPRESSED_TEXTURE_FORMATS,34467,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_CONSTANT_ATTENUATION,4615,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_COPY,5379,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_COPY_INVERTED,5388,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_CULL_FACE,2884,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_CW,2304,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_DECAL,8449,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_DECR,7683,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_DEPTH_BITS,3414,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_DEPTH_BUFFER_BIT,256,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_DEPTH_TEST,2929,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_DIFFUSE,4609,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_DITHER,3024,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_DONT_CARE,4352,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_DST_ALPHA,772,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_DST_COLOR,774,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_EMISSION,5632,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_EQUAL,514,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_EQUIV,5385,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_EXP,2048,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_EXP2,2049,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_EXTENSIONS,7939,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FALSE,0,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FASTEST,4353,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FIXED,5132,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FLAT,7424,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FLOAT,5126,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FOG,2912,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FOG_COLOR,2918,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FOG_DENSITY,2914,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FOG_END,2916,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FOG_HINT,3156,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FOG_MODE,2917,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FOG_START,2915,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FRONT,1028,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_FRONT_AND_BACK,1032,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_GEQUAL,518,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_GREATER,516,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_GREEN_BITS,3411,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_IMPLEMENTATION_COLOR_READ_FORMAT_OES,35739,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_IMPLEMENTATION_COLOR_READ_TYPE_OES,35738,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_INCR,7682,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_INVALID_ENUM,1280,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_INVALID_OPERATION,1282,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_INVALID_VALUE,1281,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_INVERT,5386,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_KEEP,7680,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LEQUAL,515,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LESS,513,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHT_MODEL_AMBIENT,2899,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHT_MODEL_TWO_SIDE,2898,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHT0,16384,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHT1,16385,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHT2,16386,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHT3,16387,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHT4,16388,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHT5,16389,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHT6,16390,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHT7,16391,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LIGHTING,2896,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LINE_LOOP,2,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LINE_SMOOTH,2848,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LINE_SMOOTH_HINT,3154,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LINE_STRIP,3,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LINEAR,9729,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LINEAR_ATTENUATION,4616,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LINEAR_MIPMAP_LINEAR,9987,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LINEAR_MIPMAP_NEAREST,9985,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LINES,1,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LUMINANCE,6409,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_LUMINANCE_ALPHA,6410,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MAX_ELEMENTS_INDICES,33001,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MAX_ELEMENTS_VERTICES,33000,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MAX_LIGHTS,3377,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MAX_MODELVIEW_STACK_DEPTH,3382,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MAX_PROJECTION_STACK_DEPTH,3384,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MAX_TEXTURE_SIZE,3379,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MAX_TEXTURE_STACK_DEPTH,3385,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MAX_TEXTURE_UNITS,34018,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MAX_VIEWPORT_DIMS,3386,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MODELVIEW,5888,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MODULATE,8448,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_MULTISAMPLE,32925,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NAND,5390,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NEAREST,9728,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NEAREST_MIPMAP_LINEAR,9986,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NEAREST_MIPMAP_NEAREST,9984,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NEVER,512,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NICEST,4354,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NO_ERROR,0,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NOOP,5381,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NOR,5384,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NORMAL_ARRAY,32885,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NORMALIZE,2977,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NOTEQUAL,517,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_NUM_COMPRESSED_TEXTURE_FORMATS,34466,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ONE,1,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ONE_MINUS_DST_ALPHA,773,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ONE_MINUS_DST_COLOR,775,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ONE_MINUS_SRC_ALPHA,771,,,,
I,0,I:javax/microedition/khronos/opengles/GL10.GL_ONE_MINUS_SRC_COLOR,769,,,,
