// I'm making these changes so far only in this extra mappings.
// Things will change significantly so it had better be done all at once...

0, android.view, KeyCharacterMap, isPrintingKey, keyCode, Android.Views.Keycode
0, android.view, KeyEvent, getMaxKeyCode, return, Android.Views.Keycode
0, android.view, Window, isShortcutKey, keyCode, Android.Views.Keycode
0, android.view, Window, performPanelShortcut, keyCode, Android.Views.Keycode
0, android.widget, ListPopupWindow, onKeyDown, keyCode, Android.Views.Keycode
0, android.widget, ListPopupWindow, onKeyPreIme, keyCode, Android.Views.Keycode
0, android.widget, ListPopupWindow, onKeyUp, keyCode, Android.Views.Keycode
0, android.app, Instrumentation, sendKeyDownUpSync, key, Android.Views.Keycode
0, android.inputmethodservice, InputMethodService, sendDownUpKeyEvents, keyEventCode, Android.Views.Keycode

// ... ArrowKey and Scrolling override are only in lower API levels :(
0, android.text.method, [Interface]MovementMethod, onTakeFocus, direction, Android.Views.FocusSearchDirection
0, android.text.method, [Interface]TransformationMethod, onFocusChanged, direction, Android.Views.FocusSearchDirection
0, android.view, FocusFinder, findNearestTouchable, direction, Android.Views.FocusSearchDirection
0, android.view, FocusFinder, findNextFocus, direction, Android.Views.FocusSearchDirection
0, android.view, FocusFinder, findNextFocusFromRect, direction, Android.Views.FocusSearchDirection
0, android.view, [Interface]ViewParent, focusSearch, direction, Android.Views.FocusSearchDirection
0, android.view, SoundEffectConstants, getContantForFocusDirection, direction, Android.Views.FocusSearchDirection
0, android.view, SoundEffectConstants, getContantForFocusDirection, return, Android.Views.SoundEffects
// ... I'm kind of sure this name will be fixed (if android devs ever noticed)
0, android.view, SoundEffectConstants, getConstantForFocusDirection, direction, Android.Views.FocusSearchDirection
0, android.view, SoundEffectConstants, getConstantForFocusDirection, return, Android.Views.SoundEffects
// 0, android.view, View, canScrollHorizontally, direction, Android.Views.FocusSearchDirection
// 0, android.view, View, canScrollVertically, direction, Android.Views.FocusSearchDirection
0, android.widget, HorizontalScrollView, arrowScroll, direction, Android.Views.FocusSearchDirection
0, android.widget, HorizontalScrollView, fullScroll, direction, Android.Views.FocusSearchDirection
0, android.widget, HorizontalScrollView, pageScroll, direction, Android.Views.FocusSearchDirection
0, android.widget, ScrollView, arrowScroll, direction, Android.Views.FocusSearchDirection
0, android.widget, ScrollView, pageScroll, direction, Android.Views.FocusSearchDirection

0, android.app, Fragment, onActivityResult, resultCode, Android.App.Result
0, android.app, Instrumentation.ActivityResult, ctor, resultCode, Android.App.Result
0, android.app, PendingIntent, send, code, Android.App.Result
0, android.content, BroadcastReceiver, setResult, code, Android.App.Result
0, android.content, IntentSender, sendIntent, code, Android.App.Result
0, android.os, ResultReceiver, send, resultCode, Android.App.Result
0, android.preference, PreferenceActivity, finishPreferencePanel, resultCode, Android.App.Result
0, android.preference, [Interface]PreferenceManager.OnActivityResultListener, onActivityResult, resultCode, Android.App.Result

0, android.accounts, AccountAuthenticatorResponse, onError, errorCode, Android.Accounts.ErrorCode
0, android.app, ActionBar, setDisplayOptions, mask, Android.App.ActionBarDisplayOptions
0, android.app, Activity, createPendingResult, flags, Android.App.PendingIntentFlags
0, android.app, ApplicationErrorReport, getErrorReportReceiver, appFlags, Android.Content.PM.ApplicationInfoFlags

0, android.view, [Interface]SurfaceHolder.Callback, surfaceChanged, format, Android.Graphics.Format

0, android.app, PendingIntent, getActivities, flags, Android.App.PendingIntentFlags
0, android.content.pm, PathPermission, ctor, type, Android.OS.Pattern
0, android.app, Fragment, onCreateAnimator, transit, Android.App.FragmentTransit

0, android.content.pm, PackageManager, getActivityInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, getAllPermissionGroups, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, getApplicationEnabledSetting, return, Android.Content.PM.ComponentEnabledState
0, android.content.pm, PackageManager, getApplicationInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, getInstalledApplications, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, getInstrumentationInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, getPermissionGroupInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, getPermissionInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, getProviderInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, getReceiverInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, getServiceInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, queryBroadcastReceivers, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, queryContentProviders, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, queryInstrumentation, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, queryIntentActivities, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, queryIntentActivityOptions, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, queryIntentServices, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, queryPermissionsByGroup, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, resolveActivity, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, resolveContentProvider, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, resolveService, flags, Android.Content.PM.PackageInfoFlags
0, android.content.pm, PackageManager, setApplicationEnabledSetting, newState, Android.Content.PM.ComponentEnabledState
0, android.content.pm, PackageManager, setApplicationEnabledSetting, flags, Android.Content.PM.ComponentEnableOption
0, android.content.pm, PackageManager, setComponentEnabledSetting, flags, Android.Content.PM.ComponentEnableOption
0, android.test.mock, MockPackageManager, getActivityInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, getAllPermissionGroups, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, getApplicationEnabledSetting, return, Android.Content.PM.ComponentEnabledState
0, android.test.mock, MockPackageManager, getApplicationInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, getInstalledApplications, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, getInstrumentationInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, getPermissionGroupInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, getPermissionInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, getProviderInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, getReceiverInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, getServiceInfo, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, queryBroadcastReceivers, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, queryContentProviders, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, queryInstrumentation, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, queryIntentActivities, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, queryIntentActivityOptions, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, queryIntentServices, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, queryPermissionsByGroup, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, resolveActivity, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, resolveContentProvider, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, resolveService, flags, Android.Content.PM.PackageInfoFlags
0, android.test.mock, MockPackageManager, setApplicationEnabledSetting, newState, Android.Content.PM.ComponentEnabledState
0, android.test.mock, MockPackageManager, setApplicationEnabledSetting, flags, Android.Content.PM.ComponentEnableOption
0, android.test.mock, MockPackageManager, setComponentEnabledSetting, flags, Android.Content.PM.ComponentEnableOption

0, android.view, Window, setUiOptions, uiOptions, Android.Content.PM.UiOptions
0, android.view, Window, setUiOptions, mask, Android.Content.PM.UiOptions

// I had to find out these flags usage from sources, they lack documentation.
0, android.app, Instrumentation, invokeContextMenuAction, flag, Android.Views.MenuPerformFlags
0, android.app, Instrumentation, invokeMenuActionSync, flag, Android.Views.MenuPerformFlags
0, android.view, Window, performContextMenuIdentifierAction, flags, Android.Views.MenuPerformFlags
0, android.view, Window, performPanelIdentifierAction, flags, Android.Views.MenuPerformFlags
0, android.view, Window, performPanelShortcut, flags, Android.Views.MenuPerformFlags

0, android.drm, DrmEvent, getType, return, Android.Drm.DrmEventType
0, android.drm, DrmErrorEvent, ctor, type, Android.Drm.DrmErrorEventType
0, android.drm, DrmInfo, ctor, infoType, Android.Drm.DrmInfoEventType
0, android.drm, DrmInfo, getInfoType, return, Android.Drm.DrmInfoEventType
0, android.drm, DrmInfoEvent, ctor, type, Android.Drm.DrmInfoEventType
0, android.gesture, GestureLibrary, getOrientationStyle, return, Android.Gestures.OrientationStyle
0, android.gesture, GestureLibrary, setOrientationStyle, style, Android.Gestures.OrientationStyle
0, android.gesture, GestureLibrary, getSequenceType, return, Android.Gestures.SequenceStyle
0, android.gesture, GestureLibrary, setSequenceType, type, Android.Gestures.SequenceStyle
0, android.graphics.drawable, BitmapDrawable, getGravity, return, Android.Views.GravityFlags
0, android.graphics.drawable, BitmapDrawable, setGravity, gravity, Android.Views.GravityFlags
0, android.graphics, Paint, getHinting, return, Android.Graphics.PaintHinting
0, android.graphics, Paint, setHinting, mode, Android.Graphics.PaintHinting
0, android.hardware, Camera.Parameters, getPictureFormat, return, Android.Graphics.ImageFormatType
0, android.hardware, Camera.Parameters, setPictureFormat, pixel_format, Android.Graphics.ImageFormatType
0, android.hardware, Camera.Parameters, getPreviewFormat, return, Android.Graphics.ImageFormatType
0, android.hardware, Camera.Parameters, setPreviewFormat, pixel_format, Android.Graphics.ImageFormatType
0, android.inputmethodservice, InputMethodService, getCandidatesHiddenVisibility, return, Android.Views.ViewStates
0, android.inputmethodservice, InputMethodService, getTextForImeAction, imeOptions, Android.Views.InputMethods.ImeAction
0, android.inputmethodservice, InputMethodService, onShowInputRequested, flags, Android.Views.InputMethods.ShowFlags
0, android.inputmethodservice, InputMethodService, requestHideSelf, flags, Android.Views.InputMethods.HideSoftInputFlags
0, android.media, AudioManager, requestAudioFocus, durationHint, Android.Media.AudioFocus
0, android.media, CameraProfile, getJpegEncodingQualityParameter, quality, Android.Media.CameraQuality

0, android.graphics, ImageFormat, getBitsPerPixel, format, Android.Graphics.ImageFormatType
0, android.graphics, YuvImage, ctor, format, Android.Graphics.ImageFormatType
0, android.graphics, YuvImage, getYuvFormat, return, Android.Graphics.ImageFormatType

0, android.media, RingtoneManager, getDefaultType, return, Android.Media.RingtoneType
0, android.media, RingtoneManager, getDefaultUri, type, Android.Media.RingtoneType

0, android.mtp, MtpConstants, isAbstractObject, format, Android.Mtp.MtpFormat
0, android.service.wallpaper, WallpaperService.Engine, onSurfaceChanged, format, Android.Graphics.Format

0, android.text.method, [Interface]KeyListener, clearMetaKeyState, states, Android.Views.MetaKeyStates
0, android.text.method, MetaKeyKeyListener, clearMetaKeyState, states, Android.Views.MetaKeyStates
0, android.text.method, MetaKeyKeyListener, clearMetaKeyState, state, Android.Views.MetaKeyStates
0, android.text.method, MetaKeyKeyListener, clearMetaKeyState, which, Android.Text.Method.MetaStates
0, android.text.method, MetaKeyKeyListener, getMetaState, state, Android.Views.MetaKeyStates
// for getMetaState return values, they are chaotic, could be either Keycode, or some non-enumerated 0, 1, 2 value, and possibly MetaKeyStates. I can't help it. The API sucks.
0, android.view, KeyEvent, getModifierMetaStateMask, return, Android.Views.MetaKeyStates

0, android.view, KeyCharacterMap, get, meta, Android.Views.MetaKeyStates
11, android.view, KeyCharacterMap, get, metaState, Android.Views.MetaKeyStates
0, android.view, KeyCharacterMap, getMatch, metaState, Android.Views.MetaKeyStates
0, android.view, KeyCharacterMap, getMatch, modifiers, Android.Views.MetaKeyStates
// API Level 17 doc *renamed* some parameters, hence it also needs to be tracked...
0, android.view, KeyEvent, getMatch, modifiers, Android.Views.MetaKeyStates
11, android.view, KeyEvent, getMatch, metaState, Android.Views.MetaKeyStates
0, android.view, KeyEvent, getUnicodeChar, meta, Android.Views.MetaKeyStates
11, android.view, KeyEvent, getUnicodeChar, metaState, Android.Views.MetaKeyStates
0, android.view, MotionEvent, getMetaState, return, Android.Views.MetaKeyStates
0, android.view, MotionEvent, addBatch, metaState, Android.Views.MetaKeyStates
0, android.view, MotionEvent, obtain, metaState, Android.Views.MetaKeyStates

0, android.view, [Interface]SurfaceHolder, setFormat, format, Android.Graphics.Format
0, android.widget, GridLayout, getOrientation, return, Android.Widget.GridOrientation
0, android.widget, GridLayout, setOrientation, orientation, Android.Widget.GridOrientation


// additional mappings

// android.accessibilityservice
14, android.accessibilityservice, AccessibilityServiceInfo, flagToString, flag, Android.AccessibilityServices.AccessibilityServiceFlags

1, android.os, [Interface]Parcelable, writeToParcel, flags, Android.OS.ParcelableWriteFlags
// PackageItemInfo does *not* implement Parcelable, but the subclasses *does* implement.
// Since we cannot (should not) predict such derivation when we are processing this
// *base* class, we still leave PackageItemInfo untouched in the automatic upgrade
// process and need this metadata fixup.
1, android.content.pm, PackageItemInfo, writeToParcel, parcelableFlags, Android.OS.ParcelableWriteFlags
// These guys does not implement Parcelable(!)
14, android.app, ApplicationErrorReport.AnrInfo, writeToParcel, flags, Android.OS.ParcelableWriteFlags
14, android.app, ApplicationErrorReport.BatteryInfo, writeToParcel, flags, Android.OS.ParcelableWriteFlags
14, android.app, ApplicationErrorReport.CrashInfo, writeToParcel, flags, Android.OS.ParcelableWriteFlags
14, android.app, ApplicationErrorReport.RunningServiceInfo, writeToParcel, flags, Android.OS.ParcelableWriteFlags
// 16, android.app, Notification, priority, , Android.App.NotificationPriority
// 16, android.app, Notification.Builder, setPriority, pri, Android.App.NotificationPriority

1, android.os, Parcel, writeParcelable, parcelableFlags, Android.OS.ParcelableWriteFlags
1, android.os, Parcel, writeParcelableArray, parcelableFlags, Android.OS.ParcelableWriteFlags
1, android.os, Parcel, writeTypedArray, parcelableFlags, Android.OS.ParcelableWriteFlags
1, android.text, TextUtils, writeToParcel, parcelableFlags, Android.OS.ParcelableWriteFlags

0, java.nio.channels, SelectionKey, interestOps, return, Java.Nio.Channels.Operations
0, java.nio.channels, SelectionKey, readyOps, return, Java.Nio.Channels.Operations
0, java.nio.channels, SelectableChannel, validOps, return, Java.Nio.Channels.Operations
0, java.nio.channels, DatagramChannel, validOps, return, Java.Nio.Channels.Operations
0, java.nio.channels, Pipe.SinkChannel, validOps, return, Java.Nio.Channels.Operations
0, java.nio.channels, Pipe.SourceChannel, validOps, return, Java.Nio.Channels.Operations
0, java.nio.channels, ServerSocketChannel, validOps, return, Java.Nio.Channels.Operations
0, java.nio.channels, SocketChannel, validOps, return, Java.Nio.Channels.Operations
0, java.nio.channels, SelectableChannel, register, operations, Java.Nio.Channels.Operations
0, java.nio.channels, SelectableChannel, register, ops, Java.Nio.Channels.Operations
0, java.nio.channels.spi, AbstractSelectableChannel, register, interestSet, Java.Nio.Channels.Operations

0, android.content, [Interface]ComponentCallbacks2, onTrimMemory, level, Android.Content.TrimMemory
0, android.app, UiModeManager, disableCarMode, flags, Android.App.DisableCarModeFlags
0, android.app, UiModeManager, enableCarMode, flags, Android.App.EnableCarModeFlags
0, android.app.admin, DeviceAdminInfo, getTagForPolicy, policyIdent, Android.App.Admin.DeviceAdminUses
0, android.app.admin, DeviceAdminInfo, usesPolicy, policyIdent, Android.App.Admin.DeviceAdminUses
0, android.app.admin, DevicePolicyManager, addCrossProfileIntentFilter, flags, Android.App.Admin.DevicePolicyManagerFlags
0, android.app.admin, DevicePolicyManager, getPasswordMaximumLength, quality, Android.App.Admin.PasswordQuality
0, android.app.admin, DevicePolicyManager, setPasswordQuality, quality, Android.App.Admin.PasswordQuality
0, android.app.admin, DevicePolicyManager, hasGrantedPolicy, usesPolicy, Android.App.Admin.DeviceAdminUses
0, android.app.admin, DevicePolicyManager, resetPassword, flags, Android.App.Admin.ResetPasswordFlags
0, android.app.admin, DevicePolicyManager, wipeData, flags, Android.App.Admin.WipeDataFlags
0, android.app.backup, BackupAgent, onRestoreFile, type, Android.App.Backup.BackupFileType
0, android.app, DownloadManager.Query, setFilterByStatus, flags, Android.App.DownloadStatus
0, android.app, DownloadManager.Request, setAllowedNetworkTypes, flags, Android.App.DownloadNetwork
0, android.app, DownloadManager.Request, setNotificationVisibility, visibility, Android.App.DownloadVisibility
0, android.app, [Interface]FragmentBreadCrumbs.OnBreadCrumbClickListener, onBreadCrumbClick, flags, Android.App.BreadCrumbClickFlags
0, android.app, FragmentManager, popBackStack, flags, Android.App.PopBackStackFlags
0, android.app, FragmentManager, popBackStackImmediate, flags, Android.App.PopBackStackFlags

0, android.location, Criteria, getBearingAccuracy, return, Android.Locations.Accuracy
0, android.location, Criteria, setBearingAccuracy, accuracy, Android.Locations.Accuracy
0, android.location, Criteria, getHorizontalAccuracy, return, Android.Locations.Accuracy
0, android.location, Criteria, setHorizontalAccuracy, accuracy, Android.Locations.Accuracy
0, android.location, Criteria, getSpeedAccuracy, return, Android.Locations.Accuracy
0, android.location, Criteria, setSpeedAccuracy, accuracy, Android.Locations.Accuracy
0, android.location, Criteria, getVerticalAccuracy, return, Android.Locations.Accuracy
0, android.location, Criteria, setVerticalAccuracy, accuracy, Android.Locations.Accuracy
0, android.location, LocationProvider, getAccuracy, return, Android.Locations.Accuracy

0, android.media, [Interface]AudioManager.OnAudioFocusChangeListener, onAudioFocusChange, focusChange, Android.Media.AudioFocus
0, android.media, AudioManager, abandonAudioFocus, return, Android.Media.AudioFocusRequest
0, android.media, AudioManager, requestAudioFocus, return, Android.Media.AudioFocusRequest
0, android.media, AudioManager, setStreamVolume, flags, Android.Media.VolumeNotificationFlags
0, android.media, AudioRecord, ctor, audioSource, Android.Media.AudioSource
0, android.media, AudioRecord, ctor, channelConfig, Android.Media.ChannelIn
0, android.media, AudioRecord, getAudioSource, return, Android.Media.AudioSource
0, android.media, AudioRecord, ctor, audioFormat, Android.Media.Encoding
0, android.media, AudioRecord, getMinBufferSize, audioFormat, Android.Media.Encoding
0, android.media, AudioTrack, getMinBufferSize, channelConfig, Android.Media.ChannelOut
0, android.media, AudioTrack, attachAuxEffect, return, Android.Media.TrackStatus
0, android.media, AudioTrack, reloadStaticData, return, Android.Media.TrackStatus
0, android.media, AudioTrack, setAuxEffectSendLevel, return, Android.Media.TrackStatus
0, android.media, AudioTrack, setLoopPoints, return, Android.Media.TrackStatus
0, android.media, AudioTrack, setNotificationMarkerPosition, return, Android.Media.TrackStatus
0, android.media, AudioTrack, setPlaybackHeadPosition, return, Android.Media.TrackStatus
0, android.media, AudioTrack, setPositionNotificationPeriod, return, Android.Media.TrackStatus
0, android.media, AudioTrack, setStereoVolume, return, Android.Media.TrackStatus
0, android.media, MediaMetadataRetriever, extractMetadata, keyCode, Android.Media.MetadataKey
// it somehow fails to retrieve parameter name in API Level 17...
0, android.media, MediaMetadataRetriever, extractMetadata, p0, Android.Media.MetadataKey
// "Option" sounds too general too...
10, android.media, MediaMetadataRetriever, getFrameAtTime, option, Android.Media.Option
10, android.media, MediaMetadataRetriever, getFrameAtTime, p1, Android.Media.Option
0, android.media, [Interface]MediaRecorder.OnErrorListener, onError, what, Android.Media.MediaRecorderError
0, android.media, MediaPlayer, setWakeMode, mode, Android.OS.WakeLockFlags
0, android.media, ThumbnailUtils, createVideoThumbnail, kind, Android.Provider.ThumbnailKind
0, android.media, ThumbnailUtils, extractThumbnail, options, Android.Media.ThumnailExtractOptions
0, android.media, RemoteControlClient.MetadataEditor, putBitmap, key, Android.Media.BitmapKey
0, android.media, RemoteControlClient.MetadataEditor, putLong, key, Android.Media.MetadataKey
0, android.media, RemoteControlClient.MetadataEditor, putString, key, Android.Media.MetadataKey
0, android.media, RemoteControlClient, setPlaybackState, state, Android.Media.RemoteControlPlayState
0, android.media, RemoteControlClient, setTransportControlFlags, transportControlFlags, Android.Media.RemoteControlFlags

0, android.media.audiofx, AudioEffect, setEnabled, return, Android.Media.Audiofx.AudioEffectStatus
0, android.media.audiofx, [Interface]BassBoost.OnParameterChangeListener, onParameterChange, status, Android.Media.Audiofx.AudioEffectStatus
0, android.media.audiofx, [Interface]EnvironmentalReverb.OnParameterChangeListener, onParameterChange, status, Android.Media.Audiofx.AudioEffectStatus
0, android.media.audiofx, [Interface]Equalizer.OnParameterChangeListener, onParameterChange, status, Android.Media.Audiofx.AudioEffectStatus
0, android.media.audiofx, [Interface]PresetReverb.OnParameterChangeListener, onParameterChange, status, Android.Media.Audiofx.AudioEffectStatus
0, android.media.audiofx, [Interface]Virtualizer.OnParameterChangeListener, onParameterChange, status, Android.Media.Audiofx.AudioEffectStatus
0, android.media.audiofx, [Interface]BassBoost.OnParameterChangeListener, onParameterChange, param, Android.Media.Audiofx.BassBoostParam
